lp_link,lp_name,lp_addr,lp_salestatus,lp_wuyetp,lp_tag,lp_price,lp_phone,lp_dp,lp_huxing,lp_area
https://cq.fang.anjuke.com/loupan/252092.html,金融街金悦熙城,九龙坡石坪桥横街与盘龙正街交汇处（荒沟金悦熙城站...,售罄,住宅,"大型超市,学校,综合体,车位充足",均价8400/元/㎡,None,52,"['1室', '2室']",44.99-63.17
https://cq.fang.anjuke.com/loupan/383183.html,渝开发星河one,渝北回兴兴腾路9号,待售,别墅,"轨交房,使用面积多,露台",None,400-603-2266 转 40527,35,['别墅'],118-249
https://cq.fang.anjuke.com/loupan/252557.html,金辉城春上南滨,南岸南坪南岸风临路3号（南滨路融侨公园旁）,售罄,住宅,"品牌开发商,双卫,小三室,低单价",None,None,72,"['2室', '3室', '4室']",61-122
https://cq.fang.anjuke.com/loupan/240827.html,旭辉新里城,渝北回兴宝桐路2号(宝圣湖公园对面),售罄,住宅,,None,None,None,"['2室', '3室']",59.06-94.8
https://cq.fang.anjuke.com/loupan/389584.html,正源福源,北碚蔡家蔡扬路355号,在售,住宅,"轨交房,刚需房,人车分流,车位充足",最低8200/元/㎡起,400-603-2266 转 41141,57,"['1室', '3室']",51.54-91
https://cq.fang.anjuke.com/loupan/250080.html,旭辉城,巴南龙洲湾渝南大道233号,待售,公寓,"轨交房,即将开盘,大型超市,刚需房",None,400-603-2266 转 23170,202,"['1室', '2室', '3室']",47-106.89
https://cq.fang.anjuke.com/loupan/418576.html,龙湖昱湖壹号,两江新区两江新区礼贤路,在售,住宅,"即将开盘,轨交房,改善房,湖景",最低20600/元/㎡起,400-603-2266 转 74112,39,"['3室', '4室', '5室']",125-206
https://cq.fang.anjuke.com/loupan/243298.html,上城奥邻,渝中大坪袁家岗奥体中心旁（奥韵路口处）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",42.21-100.13
https://cq.fang.anjuke.com/loupan/248560.html,复地云岭处,南岸黄桷桠福寿路2号,在售,住宅,"大型超市,学校,医院,商场",均价9500/元/㎡,400-603-2266 转 21595,39,"['2室', '3室']",66-99
https://cq.fang.anjuke.com/loupan/415038.html,西海岸,九龙坡西彭西湖路10号,在售,住宅,"飘窗,双卫,综合体,低单价",最低4700/元/㎡起,400-603-2266 转 29082,37,"['2室', '3室']",62.1-99.61
https://cq.fang.anjuke.com/loupan/238866.html,顺祥壹街区,大渡口区府文体路88号(体育馆旁),售罄,住宅,非毛坯,None,None,None,"['1室', '2室']",27.01-54.54
https://cq.fang.anjuke.com/loupan/251561.html,保利观澜,江北海尔路寸滩街道凤澜路86号,待售,住宅,"轨交房,改善房,品牌开发商,飘窗",None,400-603-2266 转 26976,91,"['1室', '2室', '3室', '4室']",49.09-112.32
https://cq.fang.anjuke.com/loupan/252612.html,华宇阳光尚座,九龙坡石坪桥龙泉路18号,售罄,住宅,"美食街,学校,刚需房,品牌开发商",均价9200/元/㎡,None,78,"['1室', '2室']",49.11-76.33
https://cq.fang.anjuke.com/loupan/427226.html,金科美邻汇,渝北大竹林金开大道西段与斑竹路交汇处,在售,店铺,"轨交房,品牌开发商,广场,公园",最低20000/元/㎡起,400-603-2266 转 96580,13,[],136494
https://cq.fang.anjuke.com/loupan/238449.html,渝能国际幸福成双2期,南岸学府路南岸学府大道51号（工商大学旁）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",49.13-119.58
https://cq.fang.anjuke.com/loupan/240104.html,联发瞰青,渝北两江新区金开大道1668号（轻轨3号线翠云站下站...,售罄,住宅,"改善房,湖景,带泳池,温泉入户",None,None,59,"['2室', '3室']",60.49-116.43
https://cq.fang.anjuke.com/loupan/250832.html,中昂星汇,北碚蔡家北碚蔡家同熙路（轻轨6号线蔡家站旁）,在售,公寓,"轨交房,刚需房,商场,单身公寓",均价6300/元/㎡,400-603-2266 转 23931,59,['公寓'],73
https://cq.fang.anjuke.com/loupan/417249.html,京汉凤凰城,巴南龙洲湾渝南大道353号（海洋公园旁）,待售,住宅,"轨交房,改善房,学校,品牌开发商",None,400-603-2266 转 72774,77,"['1室', '2室', '3室']",71-132
https://cq.fang.anjuke.com/loupan/434207.html,龙兴国际生态新城,两江新区两江新区龙兴板块,待售,住宅,"改善房,河景,综合体,品牌开发商",None,400-603-2266 转 58511,10,[],390014
https://cq.fang.anjuke.com/loupan/240252.html,中驰领寓,渝中解放碑人民公园旁二府衙片区（白象宾馆对面）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",43.02-102.58
https://cq.fang.anjuke.com/loupan/394514.html,中国核建紫金一品,南岸弹子石学苑路3号,在售,公寓,"轨交房,品牌开发商,飘窗,综合体",均价15800/元/㎡,400-603-2266 转 47350,109,['2室'],55.82-97.42
https://cq.fang.anjuke.com/loupan/431786.html,望山国际,九龙坡华岩新城创业大道（重庆西站旁）,待售,住宅,轨交房,None,400-603-2266 转 53865,17,[],207439
https://cq.fang.anjuke.com/loupan/239509.html,新宝龙易城,大渡口其他组团B分区1-3/03号地块（轻轨2号线平安...,售罄,住宅,非毛坯,None,None,None,"['1室', '2室', '3室']",40.71-84.11
https://cq.fang.anjuke.com/loupan/409269.html,梵悦天御,江北北滨路天澜大道11号,在售,住宅,"轨交房,学校,美食街,医院",均价13110/元/㎡,400-603-2266 转 24197,21,"['1室', '2室', '3室', '4室', '6室']",72-380
https://cq.fang.anjuke.com/loupan/400843.html,巴山国际,九龙坡石桥铺街道石新路166号,售罄,办公楼,"刚需房,美食街,品牌开发商,阁楼",均价6500/元/㎡,None,18,[],24-29.7
https://cq.fang.anjuke.com/loupan/414755.html,融创金开融府,"渝北鸳鸯金开大道,近云竹路",在售,别墅,"轨交房,即将开盘,湖景,学校",总价400/万元/套起,400-603-2266 转 27842,14,['别墅'],170-235
https://cq.fang.anjuke.com/loupan/241198.html,融创伊顿庄园,南岸茶园新区茶园,售罄,住宅,"大型超市,学校,公园,大型社区",None,None,None,['别墅'],170-360
https://cq.fang.anjuke.com/loupan/239524.html,棕榈泉国际花园,渝北照母山88号附4号(棕榈泉国际俱乐部旁),售罄,住宅,"改善房,大型超市,带泳池,医院",None,None,1,"['3室', '4室']",131-159
https://cq.fang.anjuke.com/loupan/417889.html,爱情谷,北碚其他静山路43号,在售,住宅,"洋房,使用面积多,低总价,大平层",最低5200/元/㎡起,400-603-2266 转 73420,33,"['1室', '2室', '3室']",76-122
https://cq.fang.anjuke.com/loupan/246835.html,启迪协信星澜汇,巴南鱼洞尚文大道210号,在售,住宅,"轨交房,改善房,学校,刚需房",均价8000/元/㎡,400-603-2266 转 19803,77,"['2室', '3室', '4室']",72-157
https://cq.fang.anjuke.com/loupan/400912.html,万科锦尚生活汇,渝中大坪虎头岩转盘,售罄,商业,"轨交房,大型超市,学校,商场",最低8191/元/㎡起,None,26,[],22
https://cq.fang.anjuke.com/loupan/431769.html,国瑞御府,两江新区两江新区龙兴管委会旁（两江大道与龙驿大道交汇...,待售,别墅,"即将开盘,改善房,河景,品牌开发商",None,400-603-2266 转 53848,20,None,None
https://cq.fang.anjuke.com/loupan/249471.html,和记黄埔御峰,南岸南坪御泰路201号,在售,住宅,"轨交房,学校,品牌开发商,医院",总价213/万元/套起,400-603-2266 转 22542,39,['别墅'],147-159
https://cq.fang.anjuke.com/loupan/239084.html,华润二十四城,九龙坡谢家湾谢家湾正街47号,在售,住宅,"轨交房,大型超市,刚需房,学校",最低21000/元/㎡起,400-603-2266 转 11486,53,"['2室', '3室', '4室', '5室', '6室', '公寓']",33-205.21
https://cq.fang.anjuke.com/loupan/416958.html,江上新都,大渡口九宫庙钢花路999号,售罄,店铺,"即将开盘,美食街,学校,银行",None,None,None,[],25117
https://cq.fang.anjuke.com/loupan/247570.html,巨龙江山国际,江北其他和煦路10号,在售,住宅,"学校,医院,飘窗,双卫",均价6700/元/㎡,400-603-2266 转 20581,78,"['1室', '2室', '3室', '4室']",64-137
https://cq.fang.anjuke.com/loupan/383734.html,金凤苑,九龙坡西彭新凤大道39号(金凤微电子园旁,售罄,住宅,"美食街,广场,银行,大型社区",均价4500/元/㎡,None,14,"['1室', '2室']",36-108.8
https://cq.fang.anjuke.com/loupan/409294.html,华侨城天澜美墅,渝北礼嘉金渝大道33号（6号线平场站旁）,在售,别墅,"轨交房,医院,游乐园,公园",总价280/万元/套起,400-603-2266 转 24224,18,['别墅'],159-800
https://cq.fang.anjuke.com/loupan/251723.html,中铁北美时光,南岸茶园新区丁香路11号,售罄,住宅,"双卫,洋房,低总价,大型社区",None,None,56,"['3室', '4室']",97.45-131.73
https://cq.fang.anjuke.com/loupan/275328.html,富都广场,渝北回兴渝北区回兴街道兴科大道499号（永辉超...,售罄,住宅,"大型超市,学校,医院,飘窗",None,None,31,"['1室', '2室']",27.81-64.5
https://cq.fang.anjuke.com/loupan/426837.html,重庆龙湖椿山,北碚蔡家曹家湾轻轨站,在售,别墅,"轨交房,改善房,湖景,景观小区",总价350/万元/套,400-603-2266 转 96191,16,[],300000
https://cq.fang.anjuke.com/loupan/389677.html,鲁能南渝星城,巴南鱼洞箭河路600号,在售,住宅,"轨交房,品牌开发商,飘窗,使用面积多",最低7100/元/㎡起,400-603-2266 转 41537,94,"['1室', '2室', '4室']",46.53-178
https://cq.fang.anjuke.com/loupan/413781.html,浙商朝天门中心,渝中朝天门渝中陕西路与新华路交汇处（海韵大厦旁...,售罄,办公楼,,None,None,None,[],280000
https://cq.fang.anjuke.com/loupan/297567.html,招商雍华府,"两江新区两江新区天福路,近太湖东路",待售,别墅,"轨交房,大型超市,学校,医院",None,400-603-2266 转 39221,39,['别墅'],220-228
https://cq.fang.anjuke.com/loupan/297519.html,庆隆南山高尔夫国际社区,南岸茶园新区玉马路1号,在售,别墅,"飘窗,双卫,阁楼,主卧套房",总价170/万元/套起,400-603-2266 转 39163,17,['别墅'],179-430
https://cq.fang.anjuke.com/loupan/415054.html,北京城建云熙台,"九龙坡华岩新城民德路,近民安路",在售,住宅,"轨交房,广场,综合体,使用面积多",最低10000/元/㎡起,400-603-2266 转 29148,11,"['3室', '别墅']",90.59-225.75
https://cq.fang.anjuke.com/loupan/410911.html,育龙天街,大渡口九宫庙九宫庙步行街,售罄,店铺,,None,None,1,[],27000
https://cq.fang.anjuke.com/loupan/238438.html,凤凰湾,江北石马河宏帆路28号,在售,住宅,"轨交房,大型超市,学校,刚需房",均价16500/元/㎡,400-603-2266 转 10809,98,"['1室', '2室', '3室', '4室']",40-99
https://cq.fang.anjuke.com/loupan/246798.html,金茂未来域,九龙坡袁家岗奥体奥体中心对面,售罄,公寓,"轨交房,大型超市,酒店式公寓,学校",均价9000/元/㎡,None,57,['公寓'],45.49-78.45
https://cq.fang.anjuke.com/loupan/418565.html,金辉中央銘著,渝北中央公园中央公园南侧甘悦大道,在售,住宅,"即将开盘,品牌开发商,飘窗,双卫",均价16000/元/㎡,400-603-2266 转 74101,36,"['3室', '4室']",90-170
https://cq.fang.anjuke.com/loupan/246334.html,恒大同景国际城香溪美岸,南岸茶园新区南岸茶园新区(通江大道旁),售罄,住宅,,None,None,1,"['2室', '3室']",63-101
https://cq.fang.anjuke.com/loupan/239426.html,力帆枫樾,渝北龙头寺新溉大道（轻轨3号线唐家院子站）,售罄,住宅,"改善房,飘窗,双卫,公交枢纽",None,None,17,"['3室', '5室']",118.4-186.5
https://cq.fang.anjuke.com/loupan/430552.html,碧桂园长桥江山,北碚蔡家童家溪镇香溪路88号,待售,别墅,"即将开盘,湖景,景区,豪宅",None,400-603-2266 转 32699,14,[],260000
https://cq.fang.anjuke.com/loupan/430822.html,华润澜山望,巴南巴滨路巴滨湿地公园旁,待售,住宅,"即将开盘,改善房,车位充足,学校",None,400-603-2266 转 47023,24,"['3室', '4室']",94-147
https://cq.fang.anjuke.com/loupan/238708.html,江枫雅居,渝中其他解放西路141号（南纪门中药材市场车站...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",38.12-107.56
https://cq.fang.anjuke.com/loupan/249075.html,力帆红星国际广场,两江新区两江新区龙安路7号,在售,别墅,"轨交房,大型超市,学校,医院",总价700/万元/套起,400-603-2266 转 22113,22,"['1室', '2室', '3室']",91-123
https://cq.fang.anjuke.com/loupan/253183.html,秀苑华俊鸿笙苑宝贝的墅,南岸茶园新区天文大道99号,在售,别墅,"大型超市,商场,飘窗,大型社区",总价190/万元/套起,400-603-2266 转 91889,41,"['1室', '2室', '别墅']",45-125.04
https://cq.fang.anjuke.com/loupan/415053.html,弘悦101,九龙坡二郎火炬大道101号,在售,住宅,"轨交房,商场,低总价,大型社区",均价14500/元/㎡,400-603-2266 转 29147,16,"['1室', '2室']",44-68
https://cq.fang.anjuke.com/loupan/297732.html,金融广场二期,大渡口其他大渡口钢花路515号（翠楼公交站旁）,售罄,住宅,"大型超市,美食街,学校,医院",均价7600/元/㎡,None,24,"['2室', '3室']",58-85
https://cq.fang.anjuke.com/loupan/383179.html,耀文枫林郡,九龙坡西彭华岩走马津马大道23号（国际农贸城旁）,售罄,住宅,"刚需房,医院,综合体,银行",均价3400/元/㎡,None,12,"['1室', '2室']",42.5-106
https://cq.fang.anjuke.com/loupan/250866.html,恒大照母山,渝北照母山恒福路150号,在售,住宅,"轨交房,品牌开发商,山景,飘窗",均价15000/元/㎡,400-603-2266 转 23968,202,"['1室', '2室', '3室', '4室']",56-144
https://cq.fang.anjuke.com/loupan/240388.html,金融街融景城,江北北滨路建新东路,在售,住宅,"轨交房,改善房,学校,医院",均价19500/元/㎡,400-603-2266 转 12864,82,"['1室', '2室', '3室']",45.96-144
https://cq.fang.anjuke.com/loupan/238541.html,皓晖香雨蓝苑,南岸弹子石洋人街转盘处（腾龙大道和腾黄路交汇处...,售罄,住宅,"大型超市,学校,医院,商场",None,None,2,"['2室', '3室']",64-94.8
https://cq.fang.anjuke.com/loupan/415410.html,启迪协信溪山墅,渝北照母山照母山金山大道与金州大道交汇处,售罄,别墅,"改善房,游乐园,公园,综合体",None,None,2,['别墅'],370
https://cq.fang.anjuke.com/loupan/427198.html,美利溪镇二期玺悦,北碚蔡家蔡家半岛（翡翠互通下道）,待售,别墅,"即将开盘,改善房,公园,使用面积多",None,400-603-2266 转 96552,10,['别墅'],194-237.83
https://cq.fang.anjuke.com/loupan/416688.html,荣盛滨江华府,巴南巴滨路巴滨路120号,在售,住宅,"学校,品牌开发商,银行,景区",最低8500/元/㎡起,400-603-2266 转 68649,69,"['2室', '3室', '别墅']",89-245
https://cq.fang.anjuke.com/loupan/240791.html,重庆村壹号,渝中两路口两路口重庆村壹号大厦（希尔顿旁）,售罄,住宅,非毛坯,None,None,None,[],30000
https://cq.fang.anjuke.com/loupan/415890.html,华侨城云溪别院,两江新区两江新区华侨城华悦荟云溪别院营销中心,待售,住宅,"轨交房,即将开盘,品牌开发商,游乐园",None,400-603-2266 转 62167,12,['4室'],118-146
https://cq.fang.anjuke.com/loupan/413786.html,重庆车联网科技产业园,南岸茶园新区通江大道201号,在售,办公楼,"轨交房,美食街,公园,公交枢纽",均价6580/元/㎡,400-603-2266 转 41900,4,[],374000
https://cq.fang.anjuke.com/loupan/239513.html,上邦高尔夫国际社区,九龙坡白市驿上邦路5号,在售,别墅,"刚需房,学校,公园,双卫",均价9000/元/㎡,400-603-2266 转 11929,17,['别墅'],208.55-334.01
https://cq.fang.anjuke.com/loupan/383806.html,力扬国际,九龙坡杨家坪前进路,售罄,住宅,"学校,广场,飘窗,使用面积多",均价9300/元/㎡,None,33,"['2室', '3室']",50-80
https://cq.fang.anjuke.com/loupan/414626.html,碧桂园嘉誉,渝北新牌坊龙溪街道星辰支路1号（新牌坊福特安福...,在售,公寓,"轨交房,即将开盘,大型超市,美食街",均价14000/元/㎡,400-603-2266 转 57751,34,['公寓'],27-30
https://cq.fang.anjuke.com/loupan/240992.html,蓝谷小镇,大渡口建桥工业园与迎宾大道交汇处（紧临大渡口区迎宾大...,售罄,住宅,"刚需房,商场,飘窗,双卫",None,None,3,"['2室', '3室']",62.99-309.4
https://cq.fang.anjuke.com/loupan/239446.html,中亿阳明山水桃源,江北海尔路海尔路179号,在售,住宅,"轨交房,改善房,刚需房,学校",均价17000/元/㎡,400-603-2266 转 11858,76,"['1室', '2室', '3室']",50-113.26
https://cq.fang.anjuke.com/loupan/238390.html,中铁山水一舍,南岸茶园新区新区府正对面,售罄,住宅,"学校,品牌开发商,医院",None,None,None,"['3室', '4室', '5室']",115-161
https://cq.fang.anjuke.com/loupan/400664.html,棕榈泉国际,渝北两江新区重庆两江新区金开大道90号（棕榈泉国际...,售罄,公寓,"轨交房,飘窗,双卫,使用面积多",None,None,19,['公寓'],70-222
https://cq.fang.anjuke.com/loupan/251133.html,融创紫泉枫丹,北碚城北新区缙云大道113号,在售,别墅,"山景,公园,景区,豪宅",总价540/万元/套起,400-603-2266 转 25897,14,['别墅'],188-900
https://cq.fang.anjuke.com/loupan/417485.html,清能小南海花园,巴南龙洲湾巴滨路与龙海大道交汇处东200米,待售,住宅,"改善房,品牌开发商,飘窗,双卫",None,400-603-2266 转 73013,45,"['2室', '3室']",76-166
https://cq.fang.anjuke.com/loupan/239187.html,恒大名都,渝中大坪石油路1号,售罄,住宅,"改善房,湖景,酒店式公寓,学校",均价5800/元/㎡,None,53,"['1室', '2室', '3室', '4室']",46-138
https://cq.fang.anjuke.com/loupan/418443.html,棕榈泉国际中心,两江新区两江新区金开大道90号（棕榈泉国际花园旁）,在售,办公楼,"轨交房,品牌开发商,高端会所,综合体",均价17000/元/㎡,400-603-2266 转 73978,11,[],310000
https://cq.fang.anjuke.com/loupan/418035.html,渝能长悦府,南岸茶园新区长生政府对面,在售,住宅,"轨交房,改善房,学校,医院",均价11500/元/㎡,400-603-2266 转 73567,55,['3室'],76.29-101.22
https://cq.fang.anjuke.com/loupan/409284.html,联发欣悦,九龙坡盘龙云龙大道11号,在售,住宅,"轨交房,美食街,医院,单身公寓",均价12000/元/㎡,400-603-2266 转 24213,54,"['1室', '2室', '3室']",63-85
https://cq.fang.anjuke.com/loupan/383815.html,金科空港城,渝北两路空港博才路5号,在售,住宅,"轨交房,改善房,大型超市,带泳池",均价11000/元/㎡,400-603-2266 转 40801,160,"['2室', '3室']",59-81.35
https://cq.fang.anjuke.com/loupan/417639.html,鎏嘉码头雲曜,江北北滨路北滨路一号(黄花园大桥下),在售,公寓,"轨交房,酒店式公寓,单身公寓,大型超市",均价16000/元/㎡,400-603-2266 转 73167,17,['公寓'],73.09-160
https://cq.fang.anjuke.com/loupan/239124.html,和泓南山道,南岸南滨路海棠溪敦厚街36号（江南体育中心旁）,售罄,住宅,,None,None,1,"['1室', '2室', '3室']",43.82-95.5
https://cq.fang.anjuke.com/loupan/239917.html,东朝香堤花径,渝北回兴两江新区管委会下行500米（肖家河公交...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",41.2-99.54
https://cq.fang.anjuke.com/loupan/263918.html,佳禾鑫新座,大渡口九宫庙大渡口步行街,售罄,住宅,"广场,银行,大型社区,景观小区",None,None,55,"['1室', '2室']",39.77-62.73
https://cq.fang.anjuke.com/loupan/238745.html,中安长岛,北碚童家溪同兴北路99号,在售,别墅,"带泳池,品牌开发商,大平层,车位充足",总价500/万元/套起,400-603-2266 转 11133,8,['别墅'],219-410
https://cq.fang.anjuke.com/loupan/252378.html,万科锦尚,渝中大坪大坪商圈虎头岩转盘,售罄,住宅,"刚需房,品牌开发商,商场,低总价",均价9800/元/㎡,None,62,"['2室', '3室']",53-68
https://cq.fang.anjuke.com/loupan/417450.html,中国铁建花语佰骊,巴南李家沱花溪街道先锋村,待售,住宅,"即将开盘,改善房,学校,品牌开发商",None,400-603-2266 转 72977,47,"['2室', '3室', '别墅']",84-130.22
https://cq.fang.anjuke.com/loupan/428905.html,绿地保税中心写字楼,两江新区两江新区寸滩保税港金渝大道153号,在售,办公楼,"轨交房,品牌开发商,使用面积多,商场",均价13000/元/㎡,400-603-2266 转 98275,11,[],1400
https://cq.fang.anjuke.com/loupan/239535.html,武夷滨江,南岸南滨路南滨路110号,在售,住宅,"轨交房,大型超市,学校,商场",均价15000/元/㎡,400-603-2266 转 11954,33,"['1室', '2室', '3室', '4室']",52-210
https://cq.fang.anjuke.com/loupan/411429.html,保利中航九悦荟,九龙坡二郎二郎火炬大道5号,在售,公寓,"轨交房,单身公寓,新开盘,大型社区",均价8600/元/㎡,400-603-2266 转 27582,22,['公寓'],26.01-50
https://cq.fang.anjuke.com/loupan/297727.html,恋湖学郡,"渝北回兴锦华路,近金兴大道",待售,住宅,"轨交房,大型超市,学校,品牌开发商",None,400-603-2266 转 39398,71,['3室'],89-125.9
https://cq.fang.anjuke.com/loupan/412462.html,东原中心,江北大石坝鸿恩寺红石路段,在售,办公楼,"轨交房,大型超市,美食街,医院",最低13000/元/㎡起,400-603-2266 转 29827,12,[],119-1516
https://cq.fang.anjuke.com/loupan/246115.html,尚格博园,渝北两江新区北部新区金开大道云竹路17号（轻轨3号...,售罄,住宅,"改善房,刚需房,学校,医院",均价7600/元/㎡,None,21,"['1室', '2室', '3室']",44-93
https://cq.fang.anjuke.com/loupan/238852.html,上海城三期天域,南岸南坪西路32号（国际会展中心旁）,售罄,住宅,"大型超市,学校,医院,商场",None,None,4,"['2室', '3室', '4室']",68.85-140.37
https://cq.fang.anjuke.com/loupan/246119.html,中豪公园尚城,大渡口双山大渡口巴国城旁景观大道中段（爱情公园...,售罄,住宅,,None,None,None,"['2室', '3室']",61-96
https://cq.fang.anjuke.com/loupan/245627.html,龙湖紫云台,"北碚蔡家云泰路,近缙仁路",在售,别墅,"轨交房,改善房,医院,双卫",总价400/万元/套起,400-603-2266 转 18471,37,['别墅'],198-350
https://cq.fang.anjuke.com/loupan/252098.html,解放碑181,渝中解放碑八一路181号,售罄,公寓,"轨交房,酒店式公寓,美食街,广场",均价19500/元/㎡,None,29,['公寓'],42.63-64.49
https://cq.fang.anjuke.com/loupan/241172.html,华宇龙湾,巴南巴滨路巴滨路68号,在售,住宅,"医院,品牌开发商,公园,双卫",总价170/万元/套,400-603-2266 转 13707,82,"['3室', '4室', '5室']",108.32-366
https://cq.fang.anjuke.com/loupan/383173.html,九鼎国际重庆艺展中心,两江新区两江新区两江大道586号,售罄,店铺,"综合体,车位充足,投资地产",None,None,13,[],80000
https://cq.fang.anjuke.com/loupan/238646.html,皇冠国际住宅,南岸南滨路南滨路68号,在售,住宅,"轨交房,大型超市,医院,商场",均价30000/元/㎡,400-603-2266 转 11021,15,"['2室', '3室', '4室', '5室']",62.91-161.05
https://cq.fang.anjuke.com/loupan/411931.html,鲁能九龙花园东郡,九龙坡石坪桥火炬大道9号,在售,公寓,"轨交房,学校,品牌开发商,公园",均价9600/元/㎡,400-603-2266 转 28459,77,['公寓'],33-50
https://cq.fang.anjuke.com/loupan/389642.html,中国摩,"渝北两路空港空港大道,近南北大道",在售,住宅,"轨交房,学校,医院,品牌开发商",均价11000/元/㎡,400-603-2266 转 41396,124,"['2室', '3室']",51.57-99.83
https://cq.fang.anjuke.com/loupan/420795.html,紫御天地,江北江北嘴北滨二路537号(重庆大剧院附近）,在售,店铺,"轨交房,学校,商场,银行",均价20000/元/㎡,400-603-2266 转 76346,10,[],100000
https://cq.fang.anjuke.com/loupan/239225.html,康德国会山,南岸南坪南岸南坪辅仁路8号(辅仁中学旁),售罄,住宅,,None,None,None,['2室'],51.47-69.73
https://cq.fang.anjuke.com/loupan/238978.html,富悦果岭,渝北人和高新园人和龙寿路669号棕榈泉(棕榈泉花...,售罄,住宅,"改善房,刚需房,学校,医院",None,None,None,"['1室', '2室', '3室']",44.37-98.62
https://cq.fang.anjuke.com/loupan/238929.html,国瑞城三期,大渡口建桥工业园步行街商业中心（轻轨2号线新山村站附...,售罄,住宅,,None,None,None,"['2室', '3室']",69.65-113.55
https://cq.fang.anjuke.com/loupan/417932.html,鲁商云山雅筑,北碚城北新区缙云大道99号,在售,别墅,"轨交房,改善房,景观小区,低密度",总价160/万元/套起,400-603-2266 转 73464,11,['别墅'],120
https://cq.fang.anjuke.com/loupan/251399.html,财信渝中城商铺,渝中解放碑中山路七星岗车站旁,售罄,住宅,"刚需房,商场,飘窗,综合体",None,None,50,"['1室', '2室', '3室']",48-97
https://cq.fang.anjuke.com/loupan/250333.html,阳光100阿尔勒,"巴南龙洲湾渝南大道,近兰海高速",在售,别墅,"轨交房,带泳池,学校,医院",总价160/万元/套起,400-603-2266 转 23427,40,['别墅'],123-174
https://cq.fang.anjuke.com/loupan/251000.html,巴国龙庭,九龙坡九龙园区红狮大道8号,在售,住宅,"轨交房,大型超市,刚需房,学校",最低10200/元/㎡起,400-603-2266 转 25475,24,"['1室', '3室']",60.92-127.21
https://cq.fang.anjuke.com/loupan/427934.html,北辰悦来壹号,渝北悦来悦融一路（国际博览中心旁）,在售,住宅,"轨交房,即将开盘,改善房,品牌开发商",总价142/万元/套起,400-603-2266 转 97300,54,"['2室', '3室', '4室', '别墅']",47-125
https://cq.fang.anjuke.com/loupan/249588.html,融创玖玺台,南岸铜元局亚太路9号,在售,住宅,"轨交房,品牌开发商,地暖,景区",最低40000/元/㎡起,400-603-2266 转 22663,29,"['3室', '4室', '5室']",117-384
https://cq.fang.anjuke.com/loupan/413765.html,三榆总部基地,江北海尔路江北海尔路港城工业园区D区（冷酸灵牙...,在售,办公楼,"轨交房,大型超市,医院,广场",均价4200/元/㎡,400-603-2266 转 41876,20,[],77368
https://cq.fang.anjuke.com/loupan/410711.html,美全世纪城,南岸南坪南坪街道桃源路158号,售罄,店铺,"轨交房,大型超市,公园,车位充足",None,None,8,[],110000
https://cq.fang.anjuke.com/loupan/247758.html,融科金湖湾,渝北两江新区湖津路121号,售罄,住宅,"学校,刚需房,医院,飘窗",均价8112/元/㎡,None,18,"['2室', '3室']",61.33-99.78
https://cq.fang.anjuke.com/loupan/383749.html,青橙267,大渡口九宫庙大渡口钢花路新工二村（百花小学旁）,售罄,住宅,"大型超市,学校,医院,广场",None,None,8,None,None
https://cq.fang.anjuke.com/loupan/240438.html,中国铁建山语城,"北碚城南新区高笋塘路,近007乡道",在售,别墅,"改善房,美食街,医院,商场",总价220/万元/套起,400-603-2266 转 12919,14,['别墅'],197.3-293
https://cq.fang.anjuke.com/loupan/431772.html,荣安明月江南,巴南其他鱼洞含笑公园旁,待售,住宅,"轨交房,改善房,大型超市,学校",None,400-603-2266 转 53851,20,"['3室', '4室']",88.15-121.65
https://cq.fang.anjuke.com/loupan/238444.html,龙湖时代天街,渝中大坪大石路（原后勤工程学院马家堡校区）,售罄,住宅,"学校,医院,品牌开发商,商场",None,None,1,"['2室', '3室']",57-70
https://cq.fang.anjuke.com/loupan/417878.html,华宇时代星空,九龙坡石桥铺渝州路109号,在售,公寓,"轨交房,大型超市,学校,商场",均价16000/元/㎡,400-603-2266 转 73409,18,"['1室', '2室']",25.38-43.5
https://cq.fang.anjuke.com/loupan/413751.html,力帆时代,渝北龙头寺新溉大道和东湖南路交汇处,在售,商务公寓,"轨交房,酒店式公寓,公园,综合体",均价13800/元/㎡,400-603-2266 转 41859,20,[],140678
https://cq.fang.anjuke.com/loupan/240432.html,碧桂园海昌南山澜,南岸黄桷桠崇文路35号,在售,别墅,"大型超市,学校,医院,商场",总价210/万元/套起,400-603-2266 转 12913,25,['别墅'],278-349
https://cq.fang.anjuke.com/loupan/413739.html,江北嘴重庆国金中心,江北江北嘴江北中央商务区CBD核心（江北嘴中央公...,在售,办公楼,"轨交房,大型超市,医院,广场",均价22000/元/㎡,400-603-2266 转 41837,None,[],657970
https://cq.fang.anjuke.com/loupan/249622.html,海悦府,南岸弹子石南岸南滨路CBD南区（朝天门大桥南桥头...,售罄,住宅,,None,None,None,"['2室', '3室']",61-125
